2021-07-05 23:01:39,655 INFO    : log id: 20210705_230139
2021-07-05 23:01:39,655 INFO    : source domain: data/datasets/train_val/train
2021-07-05 23:01:39,655 INFO    : target domain: data/datasets/NEU-CLS
2021-07-05 23:01:39,655 INFO    : ##############################
2021-07-05 23:18:03,414 INFO    : epoch 142: train D loss: 0.6932, train F loss: 2.2194, source_acc 0.1770, target_acc 19.7222
2021-07-05 23:18:10,247 INFO    : epoch 143: train D loss: 0.6932, train F loss: 2.2554, source_acc 0.1532, target_acc 18.2222
2021-07-05 23:18:17,090 INFO    : epoch 144: train D loss: 0.6930, train F loss: 2.2353, source_acc 0.1300, target_acc 20.2778
2021-07-05 23:18:23,908 INFO    : epoch 145: train D loss: 0.6933, train F loss: 2.2409, source_acc 0.1482, target_acc 20.5556
2021-07-05 23:18:30,756 INFO    : epoch 146: train D loss: 0.6934, train F loss: 2.1940, source_acc 0.1704, target_acc 15.7222
2021-07-05 23:18:37,567 INFO    : epoch 147: train D loss: 0.6933, train F loss: 2.2051, source_acc 0.1405, target_acc 20.5556
2021-07-05 23:18:44,427 INFO    : epoch 148: train D loss: 0.6933, train F loss: 2.2033, source_acc 0.1576, target_acc 20.6111
2021-07-05 23:18:51,247 INFO    : epoch 149: train D loss: 0.6933, train F loss: 2.2031, source_acc 0.1576, target_acc 17.0000
2021-07-05 23:18:58,090 INFO    : epoch 150: train D loss: 0.6933, train F loss: 2.2112, source_acc 0.1493, target_acc 16.3333
2021-07-05 23:19:05,052 INFO    : epoch 151: train D loss: 0.6933, train F loss: 2.2050, source_acc 0.1410, target_acc 14.8889
2021-07-05 23:19:11,849 INFO    : epoch 152: train D loss: 0.6932, train F loss: 2.2144, source_acc 0.1311, target_acc 15.8333
2021-07-05 23:19:18,691 INFO    : epoch 153: train D loss: 0.6932, train F loss: 2.2112, source_acc 0.1482, target_acc 15.8333
2021-07-05 23:19:25,642 INFO    : epoch 154: train D loss: 0.6933, train F loss: 2.1992, source_acc 0.1676, target_acc 17.9444
2021-07-05 23:19:32,507 INFO    : epoch 155: train D loss: 0.6933, train F loss: 2.2318, source_acc 0.1549, target_acc 16.3333
2021-07-05 23:19:39,529 INFO    : epoch 156: train D loss: 0.6928, train F loss: 2.2054, source_acc 0.1908, target_acc 14.3333
2021-07-05 23:19:46,339 INFO    : epoch 157: train D loss: 0.6934, train F loss: 2.2504, source_acc 0.1704, target_acc 17.8333
2021-07-05 23:19:53,198 INFO    : epoch 158: train D loss: 0.6933, train F loss: 2.1618, source_acc 0.1892, target_acc 15.9444
2021-07-05 23:20:00,003 INFO    : epoch 159: train D loss: 0.6948, train F loss: 2.2042, source_acc 0.1416, target_acc 15.7222
2021-07-05 23:20:06,806 INFO    : epoch 160: train D loss: 0.6937, train F loss: 2.2424, source_acc 0.1338, target_acc 16.7222
